ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
14128948554,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7040,27067,20026,10,10,2000,8000,412,3,0,243083,205400,23987,508493772,ok(locked)
14129270721,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6045,26159,20113,10,10,2000,8000,412,3,0,256017,224100,23987,508501355,ok(locked)
14129594191,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7557,27590,20032,10,10,2000,8000,412,3,0,234717,224100,23987,508508969,ok(locked)
14129918919,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8994,29073,20079,10,10,2000,8000,412,3,0,256033,205383,23987,508516613,ok(locked)
14130242604,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7884,27932,20047,10,10,2000,8000,412,3,0,234700,205400,23987,508524232,ok(locked)
14130562660,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3615,23676,20060,10,10,2000,8000,412,3,0,235100,224767,23987,508531763,ok(locked)
14130888464,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9864,29981,20116,10,10,2000,8000,412,3,0,256050,224100,23987,508539431,ok(locked)
14131211915,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7596,27609,20013,10,10,2000,8000,412,3,0,256033,224067,23987,508547043,ok(locked)
14131535560,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7875,27912,20036,10,10,2000,8000,412,3,0,234700,205883,23987,508554660,ok(locked)
14131857683,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6475,26490,20014,10,10,2000,8000,412,3,0,244000,224083,23987,508562242,ok(locked)
14132181430,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7791,27876,20085,10,10,2000,8000,412,3,0,234683,215750,23987,508569859,ok(locked)
14132504333,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7211,27231,20018,10,10,2000,8000,412,3,0,256033,224067,23987,508577456,ok(locked)
14132827661,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7434,27453,20017,10,10,2000,8000,412,3,0,254300,205433,23987,508585066,ok(locked)
14133151292,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7916,27924,20006,10,10,2000,8000,412,3,0,256050,224100,23987,508592683,ok(locked)
14133473771,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6572,26693,20120,10,10,2000,8000,412,3,0,236383,207150,23987,508600274,ok(locked)
14133796852,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7238,27288,20049,10,10,2000,8000,412,3,0,255067,224100,23987,508607876,ok(locked)
14134120560,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7993,28018,20023,10,10,2000,8000,412,3,0,234700,205433,23987,508615495,ok(locked)
14134444113,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7795,27844,20048,10,10,2000,8000,412,3,0,234750,224050,23987,508623109,ok(locked)
14134766793,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6958,26975,20016,10,10,2000,8000,412,3,0,256050,205433,23987,508630701,ok(locked)
14135015854,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3525,23669,20143,10,10,2000,8000,412,3,0,256050,224100,23987,508636573,ok(locked)
14135335686,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3570,23896,20325,10,10,2000,8000,412,3,0,234717,205433,23987,508644097,ok(locked)
14135655321,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3523,23689,20165,10,10,2000,8000,412,3,0,235433,215750,23987,508651617,ok(locked)
14135974733,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3428,23463,20034,10,10,2000,8000,412,3,0,234717,224067,23987,508659133,ok(locked)
14136294298,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3456,23815,20358,10,10,2000,8000,412,3,0,256033,224100,23987,508666651,ok(locked)
14136613567,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3447,23490,20042,10,10,2000,8000,412,3,0,256033,205433,23987,508674164,ok(locked)
14136932798,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3458,23548,20080,10,10,2000,8000,412,3,0,234683,205417,23987,508681677,ok(locked)
14137258370,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9648,29820,20171,10,10,2000,8000,412,3,0,255250,205400,23987,508689340,ok(locked)
14137580819,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6724,26707,19981,10,10,2000,8000,412,3,0,234717,224517,23987,508696931,ok(locked)
